make,model,year,cylinders,trany,displ,VClass,co2,barrels08,fuelCost08,fuelType,highway08,city08,comb08
Porsche,Panamera Turbo Executive,2014,8.0,Automatic (AM-S7),4.8,Large Cars,488,18.311666666666667,2600,Premium,24,15,18
Acura,TSX Wagon,2014,4.0,Automatic (S5),2.4,Small Station Wagons,361,13.73375,1950,Premium,29,22,24
Honda,Ridgeline Truck 4WD,2014,6.0,Automatic 5-spd,3.5,Standard Pickup Trucks 4WD,505,19.388823529411766,2200,Regular,21,16,17
Ford,E150 Van FFV,2014,8.0,Automatic 4-spd,5.4,"Vans, Cargo Type",642,23.543571428571425,2700,Gasoline or E85,16,12,14
Ford,E250 Van FFV,2014,8.0,Automatic 4-spd,5.4,"Vans, Cargo Type",645,23.543571428571425,2700,Gasoline or E85,16,12,14
Ford,E350 Van FFV,2014,8.0,Automatic 4-spd,5.4,"Vans, Cargo Type",666,25.354615384615386,2900,Gasoline or E85,16,12,13
Ford,E150 Van FFV,2014,8.0,Automatic 4-spd,4.6,"Vans, Cargo Type",607,21.974,2500,Gasoline or E85,16,13,15
Ford,E250 Van FFV,2014,8.0,Automatic 4-spd,4.6,"Vans, Cargo Type",607,21.974,2500,Gasoline or E85,16,13,15
Ford,E150 Wagon FFV,2014,8.0,Automatic 4-spd,5.4,"Vans, Passenger Type",666,25.354615384615386,2900,Gasoline or E85,16,12,13
Ford,E350 Wagon FFV,2014,8.0,Automatic 4-spd,5.4,"Vans, Passenger Type",687,25.354615384615386,2900,Gasoline or E85,15,12,13
Ford,E350 Wagon,2014,10.0,Automatic 5-spd,6.8,"Vans, Passenger Type",792,29.96454545454546,3400,Regular,13,10,11
Nissan,Quest,2014,6.0,Automatic (variable gear ratios),3.5,Minivan - 2WD,421,15.695714285714288,1800,Regular,25,19,21
Toyota,Sienna 2WD,2014,6.0,Automatic (S6),3.5,Minivan - 2WD,430,15.695714285714288,1800,Regular,25,18,21
Toyota,Sienna AWD,2014,6.0,Automatic (S6),3.5,Minivan - 4WD,467,17.347894736842107,1950,Regular,23,16,19
Honda,Pilot 2WD,2014,6.0,Automatic 5-spd,3.5,Small Sport Utility Vehicle 2WD,433,16.4805,1900,Regular,25,18,20
Hyundai,Tucson 2WD,2014,4.0,Automatic 6-spd,2.4,Small Sport Utility Vehicle 2WD,376,14.330869565217393,1650,Regular,28,21,23
Hyundai,Tucson 2WD,2014,4.0,Automatic 6-spd,2.0,Small Sport Utility Vehicle 2WD,351,13.1844,1500,Regular,28,23,25
Jeep,Cherokee FWD,2014,6.0,Automatic 9-spd,3.2,Small Sport Utility Vehicle 2WD,401,14.98227272727273,1700,Regular,28,19,22
Jeep,Cherokee FWD,2014,4.0,Automatic 9-spd,2.4,Small Sport Utility Vehicle 2WD,361,13.1844,1500,Regular,30,21,25
Lexus,RX 350,2014,6.0,Automatic (S6),3.5,Small Sport Utility Vehicle 2WD,429,15.695714285714288,1800,Regular,25,18,21
Lexus,RX 450h,2014,6.0,Automatic (AV-S6),3.5,Small Sport Utility Vehicle 2WD,301,11.36586206896552,1600,Premium,28,31,29
Honda,Pilot 4WD,2014,6.0,Automatic 5-spd,3.5,Small Sport Utility Vehicle 4WD,447,16.4805,1900,Regular,24,17,20
Hyundai,Tucson 4WD,2014,4.0,Automatic 6-spd,2.4,Small Sport Utility Vehicle 4WD,399,14.98227272727273,1700,Regular,25,20,22
Hyundai,Tucson 4WD,2014,4.0,Automatic 6-spd,2.0,Small Sport Utility Vehicle 4WD,395,14.98227272727273,1700,Regular,25,21,22
Jeep,Cherokee 4WD,2014,4.0,Automatic 9-spd,2.4,Small Sport Utility Vehicle 4WD,378,14.330869565217393,1650,Regular,28,21,23
Jeep,Cherokee 4WD,2014,6.0,Automatic 9-spd,3.2,Small Sport Utility Vehicle 4WD,412,14.98227272727273,1700,Regular,26,19,22
Lexus,RX 350 AWD,2014,6.0,Automatic (S6),3.5,Small Sport Utility Vehicle 4WD,446,16.4805,1900,Regular,24,18,20
Lexus,RX 350 AWD,2014,6.0,Automatic (S8),3.5,Small Sport Utility Vehicle 4WD,422,15.695714285714288,1800,Regular,26,18,21
Lexus,RX 450h AWD,2014,6.0,Automatic (AV-S6),3.5,Small Sport Utility Vehicle 4WD,312,11.771785714285713,1700,Premium,27,29,28
Land Rover,Range Rover FFV,2014,8.0,Automatic (S8),5.0,Standard Sport Utility Vehicle 4WD,570,20.600625,2950,Premium or E85,19,14,16
Land Rover,Range Rover FFV,2014,6.0,Automatic (S8),3.0,Standard Sport Utility Vehicle 4WD,466,17.347894736842107,2500,Premium or E85,23,17,19
Land Rover,Range Rover Sport FFV,2014,8.0,Automatic (S8),5.0,Standard Sport Utility Vehicle 4WD,552,20.600625,2950,Premium or E85,19,14,16
Lexus,LX 570,2014,8.0,Automatic (S6),5.7,Standard Sport Utility Vehicle 4WD,619,23.543571428571425,3350,Premium,17,12,14
Fiat,500e,2014,,Automatic (A1),,Minicompact Cars,0,0.174,550,Electricity,108,122,116
smart,fortwo electric drive convertible,2014,,Automatic (A1),,Two Seaters,0,0.192,600,Electricity,93,122,107
smart,fortwo electric drive coupe,2014,,Automatic (A1),,Two Seaters,0,0.192,600,Electricity,93,122,107
Honda,Accord Hybrid,2014,4.0,Automatic (variable gear ratios),2.0,Midsize Cars,188,7.012978723404256,800,Regular,45,49,47
Toyota,Corolla,2014,4.0,Automatic 4-spd,1.8,Midsize Cars,291,10.987,1250,Regular,35,27,30
Toyota,Corolla,2014,4.0,Automatic (variable gear ratios),1.8,Midsize Cars,281,10.3003125,1150,Regular,37,29,32
Toyota,Corolla,2014,4.0,Automatic (AV-S7),1.8,Midsize Cars,280,10.3003125,1150,Regular,36,29,32
Toyota,Corolla,2014,4.0,Manual 6-spd,1.8,Midsize Cars,285,10.63258064516129,1200,Regular,36,28,31
Toyota,Corolla LE Eco,2014,4.0,Automatic (variable gear ratios),1.8,Midsize Cars,263,9.694411764705883,1100,Regular,40,30,34
Toyota,Corolla LE Eco,2014,4.0,Automatic (variable gear ratios),1.8,Midsize Cars,266,9.988181818181818,1150,Regular,38,30,33
Toyota,Tacoma 2WD,2014,4.0,Automatic 4-spd,2.7,Small Pickup Trucks 2WD,417,15.695714285714288,1800,Regular,24,19,21
Toyota,Tacoma 2WD,2014,4.0,Manual 5-spd,2.7,Small Pickup Trucks 2WD,391,14.98227272727273,1700,Regular,25,21,22
Toyota,Tacoma 2WD,2014,6.0,Automatic 5-spd,4.0,Small Pickup Trucks 2WD,468,17.347894736842107,1950,Regular,21,17,19
Toyota,Tacoma 2WD,2014,6.0,Manual 6-spd,4.0,Small Pickup Trucks 2WD,489,18.311666666666667,2100,Regular,21,16,18
Toyota,Tacoma 4WD,2014,4.0,Automatic 4-spd,2.7,Small Pickup Trucks 4WD,453,17.347894736842107,1950,Regular,21,18,19
Toyota,Tacoma 4WD,2014,4.0,Manual 5-spd,2.7,Small Pickup Trucks 4WD,460,17.347894736842107,1950,Regular,21,18,19
Toyota,Tacoma 4WD,2014,6.0,Automatic 5-spd,4.0,Small Pickup Trucks 4WD,498,18.311666666666667,2100,Regular,21,16,18
Toyota,Tacoma 4WD,2014,6.0,Manual 6-spd,4.0,Small Pickup Trucks 4WD,516,19.388823529411766,2200,Regular,19,16,17
Nissan,Titan 2WD,2014,8.0,Automatic 5-spd,5.6,Standard Pickup Trucks 2WD,596,21.974,2500,Regular,18,13,15
Nissan,Titan 2WD,2014,8.0,Automatic 5-spd,5.6,Standard Pickup Trucks 2WD,601,21.974,2500,Gasoline or E85,18,13,15
Nissan,Titan 4WD,2014,8.0,Automatic 5-spd,5.6,Standard Pickup Trucks 4WD,636,23.543571428571425,2700,Regular,17,12,14
Nissan,Titan 4WD,2014,8.0,Automatic 5-spd,5.6,Standard Pickup Trucks 4WD,632,23.543571428571425,2700,Gasoline or E85,17,12,14
Jeep,Cherokee 4WD Active Drive II,2014,4.0,Automatic 9-spd,2.4,Small Sport Utility Vehicle 4WD,385,14.330869565217393,1650,Regular,27,21,23
Jeep,Cherokee 4WD Active Drive II,2014,6.0,Automatic 9-spd,3.2,Small Sport Utility Vehicle 4WD,417,15.695714285714288,1800,Regular,26,19,21
Dodge,Durango RWD,2014,6.0,Automatic 8-spd,3.6,Standard Sport Utility Vehicle 2WD,436,16.4805,1900,Gasoline or E85,25,18,20
Dodge,Durango RWD,2014,8.0,Automatic 8-spd,5.7,Standard Sport Utility Vehicle 2WD,531,19.388823529411766,2550,Midgrade,22,14,17
Nissan,Armada 2WD,2014,8.0,Automatic 5-spd,5.6,Standard Sport Utility Vehicle 2WD,601,21.974,2500,Regular,19,13,15
Nissan,Armada 2WD,2014,8.0,Automatic 5-spd,5.6,Standard Sport Utility Vehicle 2WD,605,21.974,2500,Gasoline or E85,19,13,15
Dodge,Durango AWD,2014,8.0,Automatic 8-spd,5.7,Standard Sport Utility Vehicle 4WD,541,20.600625,2700,Midgrade,22,14,16
Nissan,Armada 4WD,2014,8.0,Automatic 5-spd,5.6,Standard Sport Utility Vehicle 4WD,623,23.543571428571425,2700,Regular,18,12,14
Nissan,Armada 4WD,2014,8.0,Automatic 5-spd,5.6,Standard Sport Utility Vehicle 4WD,622,23.543571428571425,2700,Gasoline or E85,18,12,14
Toyota,RAV4 EV,2014,,Automatic (variable gear ratios),,Small Sport Utility Vehicle 2WD,0,0.264,850,Electricity,74,78,76
Honda,CR-Z,2014,4.0,Automatic (AV-S7),1.5,Two Seaters,244,9.155833333333334,1050,Regular,38,35,36
Honda,CR-Z,2014,4.0,Manual 6-spd,1.5,Two Seaters,266,9.988181818181818,1150,Regular,37,31,33
Lexus,IS 350 C,2014,6.0,Automatic (S6),3.5,Subcompact Cars,402,14.98227272727273,2150,Premium,27,19,22
Lexus,IS 250 C,2014,6.0,Automatic (S6),2.5,Subcompact Cars,362,13.73375,1950,Premium,30,21,24
Volkswagen,Beetle Convertible,2014,4.0,Manual 6-spd,2.0,Subcompact Cars,347,12.677307692307693,1800,Premium,31,23,26
BMW,ActiveHybrid 3,2014,6.0,Automatic (S8),3.0,Compact Cars,318,11.771785714285713,1700,Premium,32,25,28
Volkswagen,Beetle,2014,4.0,Manual 6-spd,2.0,Compact Cars,347,12.677307692307693,1800,Premium,31,23,26
BMW,ActiveHybrid 5,2014,6.0,Automatic (S8),3.0,Midsize Cars,346,12.677307692307693,1800,Premium,30,23,26
Cadillac,CTS Sedan,2014,6.0,Automatic (S8),3.6,Midsize Cars,409,14.98227272727273,1700,Regular,28,18,22
Kia,Optima,2014,4.0,Automatic 6-spd,2.0,Midsize Cars,372,13.73375,1550,Regular,30,20,24
Kia,Optima,2014,4.0,Automatic 6-spd,2.4,Midsize Cars,332,12.677307692307693,1450,Regular,33,23,26
Maserati,Ghibli V6,2014,6.0,Automatic 8-spd,3.0,Midsize Cars,482,17.347894736842107,2500,Premium,24,16,19
BMW,ActiveHybrid 7L,2014,6.0,Automatic (S8),3.0,Large Cars,350,13.1844,1900,Premium,30,22,25
Mercedes-Benz,S550,2014,8.0,Automatic 7-spd,4.7,Large Cars,444,16.4805,2350,Premium,26,17,20
Porsche,Panamera S,2014,6.0,Automatic (AM-S7),3.0,Large Cars,430,15.695714285714288,2250,Premium,26,18,21
Porsche,Panamera 4S,2014,6.0,Automatic (AM-S7),3.0,Large Cars,430,15.695714285714288,2250,Premium,26,18,21
Ford,E350 Van,2014,10.0,Automatic 5-spd,6.8,"Vans, Cargo Type",755,27.4675,3100,Regular,14,10,12
Hyundai,Santa Fe 2WD,2014,6.0,Automatic 6-spd,3.3,Small Sport Utility Vehicle 2WD,432,15.695714285714288,1800,Regular,25,18,21
Hyundai,Santa Fe Sport 2WD,2014,4.0,Automatic 6-spd,2.4,Small Sport Utility Vehicle 2WD,387,14.330869565217393,1650,Regular,27,20,23
Hyundai,Santa Fe Sport 2WD,2014,4.0,Automatic 6-spd,2.0,Small Sport Utility Vehicle 2WD,403,14.98227272727273,1700,Regular,26,19,22
Kia,Sportage 2WD,2014,4.0,Automatic 6-spd,2.0,Small Sport Utility Vehicle 2WD,394,14.330869565217393,1650,Regular,26,20,23
Hyundai,Santa Fe Sport 4WD,2014,4.0,Automatic 6-spd,2.4,Small Sport Utility Vehicle 4WD,415,15.695714285714288,1800,Regular,25,19,21
Hyundai,Santa Fe Sport 4WD,2014,4.0,Automatic 6-spd,2.0,Small Sport Utility Vehicle 4WD,427,15.695714285714288,1800,Regular,24,18,21
Hyundai,Santa Fe 4WD,2014,6.0,Automatic 6-spd,3.3,Small Sport Utility Vehicle 4WD,444,16.4805,1900,Regular,24,18,20
Jeep,Cherokee Trailhawk 4WD,2014,6.0,Automatic 9-spd,3.2,Small Sport Utility Vehicle 4WD,440,16.4805,1900,Regular,25,18,20
Kia,Sportage 4WD,2014,4.0,Automatic 6-spd,2.0,Small Sport Utility Vehicle 4WD,422,15.695714285714288,1800,Regular,24,19,21
Toyota,4Runner 2WD,2014,6.0,Automatic (S5),4.0,Standard Sport Utility Vehicle 2WD,467,17.347894736842107,1950,Regular,22,17,19
Toyota,4Runner 4WD,2014,6.0,Automatic (S5),4.0,Standard Sport Utility Vehicle 4WD,478,18.311666666666667,2100,Regular,21,17,18
Toyota,4Runner 4WD,2014,6.0,Automatic (S5),4.0,Standard Sport Utility Vehicle 4WD,478,18.311666666666667,2100,Regular,21,17,18
Mercedes-Benz,CLA250,2014,4.0,Automatic (AM7),2.0,Compact Cars,299,10.987,1550,Premium,37,26,30
Hyundai,Sonata,2014,4.0,Automatic 6-spd,2.4,Large Cars,324,12.207777777777778,1400,Regular,34,24,27
Nissan,Murano FWD,2014,6.0,Automatic (variable gear ratios),3.5,Small Sport Utility Vehicle 2WD,438,16.4805,1900,Regular,24,18,20
Nissan,Murano AWD,2014,6.0,Automatic (variable gear ratios),3.5,Small Sport Utility Vehicle 4WD,445,16.4805,1900,Regular,23,18,20
Lexus,GX 460,2014,8.0,Automatic (S6),4.6,Standard Sport Utility Vehicle 4WD,517,19.388823529411766,2750,Premium,20,15,17
smart,fortwo coupe,2014,3.0,Automatic (AM5),1.0,Two Seaters,243,9.155833333333334,1300,Premium,38,34,36
smart,fortwo cabriolet,2014,3.0,Automatic (AM5),1.0,Two Seaters,243,9.155833333333334,1300,Premium,38,34,36
Porsche,911 Turbo,2014,6.0,Automatic (AM-S7),3.8,Minicompact Cars,449,16.4805,2350,Premium,24,17,20
Porsche,911 Turbo Cabriolet,2014,6.0,Automatic (AM-S7),3.8,Minicompact Cars,449,16.4805,2350,Premium,24,17,20
Porsche,911 Turbo S,2014,6.0,Automatic (AM-S7),3.8,Minicompact Cars,449,16.4805,2350,Premium,24,17,20
Porsche,911 Turbo S Cabriolet,2014,6.0,Automatic (AM-S7),3.8,Minicompact Cars,449,16.4805,2350,Premium,24,17,20
Porsche,911 Targa 4,2014,6.0,Manual 7-spd,3.4,Minicompact Cars,422,15.695714285714288,2250,Premium,26,18,21
Porsche,911 Targa 4,2014,6.0,Automatic (AM-S7),3.4,Minicompact Cars,409,14.98227272727273,2150,Premium,26,19,22
Ford,Fiesta SFE FWD,2014,3.0,Manual 5-spd,1.0,Subcompact Cars,252,9.417428571428571,1050,Regular,41,31,35
Lexus,IS F,2014,8.0,Automatic (S8),5.0,Subcompact Cars,475,18.311666666666667,2600,Premium,23,16,18
Dodge,Dart,2014,4.0,Automatic 6-spd,2.4,Midsize Cars,328,12.207777777777778,1400,Regular,34,23,27
Dodge,Dart Aero,2014,4.0,Automatic (AM6),1.4,Midsize Cars,280,10.3003125,1450,Premium,38,28,32
Dodge,Dart Aero,2014,4.0,Manual 6-spd,1.4,Midsize Cars,279,10.3003125,1450,Premium,39,28,32
Dodge,Dart,2014,4.0,Automatic 6-spd,2.0,Midsize Cars,327,12.207777777777778,1400,Gasoline or E85,33,24,27
Dodge,Dart,2014,4.0,Manual 6-spd,2.0,Midsize Cars,309,11.36586206896552,1300,Regular,35,25,29
Dodge,Dart GT,2014,4.0,Automatic 6-spd,2.4,Midsize Cars,350,13.1844,1500,Regular,31,22,25
Dodge,Dart GT,2014,4.0,Manual 6-spd,2.4,Midsize Cars,336,12.677307692307693,1450,Regular,33,23,26
Lexus,LS 460,2014,8.0,Automatic (S8),4.6,Midsize Cars,460,17.347894736842107,2500,Premium,24,16,19
Lexus,LS 460 AWD,2014,8.0,Automatic (S8),4.6,Midsize Cars,487,18.311666666666667,2600,Premium,23,16,18
Lexus,LS 460 L,2014,8.0,Automatic (S8),4.6,Midsize Cars,460,17.347894736842107,2500,Premium,24,16,19
Lexus,LS 460 L AWD,2014,8.0,Automatic (S8),4.6,Midsize Cars,487,18.311666666666667,2600,Premium,23,16,18
Lexus,ES 300h,2014,4.0,Automatic (AV-S6),2.5,Midsize Cars,223,8.24025,950,Regular,39,40,40
Lexus,ES 350,2014,6.0,Automatic (S6),3.5,Midsize Cars,365,13.73375,1550,Regular,30,21,24
Lexus,GS 350 AWD,2014,6.0,Automatic (S6),3.5,Midsize Cars,413,15.695714285714288,2250,Premium,26,19,21
Lexus,GS 450h,2014,6.0,Automatic (AV-S8),3.5,Midsize Cars,283,10.63258064516129,1500,Premium,34,29,31
Lexus,LS 600h L,2014,8.0,Automatic (AV-S8),5.0,Midsize Cars,432,16.4805,2350,Premium,23,19,20
Toyota,Avalon Hybrid,2014,4.0,Automatic (AV-S6),2.5,Midsize Cars,223,8.24025,950,Regular,39,40,40
Toyota,Avalon,2014,6.0,Automatic (S6),3.5,Midsize Cars,361,13.1844,1500,Regular,30,21,25
Toyota,Avalon,2014,6.0,Automatic (S6),3.5,Midsize Cars,365,13.73375,1550,Regular,30,21,24
Toyota,Prius,2014,4.0,Automatic (variable gear ratios),1.8,Midsize Cars,186,6.866875,800,Regular,46,49,48
Hyundai,Sonata,2014,4.0,Automatic 6-spd,2.0,Large Cars,361,13.73375,1550,Regular,31,21,24
Kia,Soul,2014,4.0,Automatic 6-spd,1.6,Small Station Wagons,335,12.677307692307693,1450,Regular,30,24,26
Kia,Soul,2014,4.0,Manual 6-spd,1.6,Small Station Wagons,338,12.677307692307693,1450,Regular,30,24,26
Kia,Soul ECO dynamics,2014,4.0,Automatic 6-spd,2.0,Small Station Wagons,337,12.677307692307693,1450,Regular,30,24,26
Kia,Soul,2014,4.0,Automatic 6-spd,2.0,Small Station Wagons,344,12.677307692307693,1450,Regular,30,23,26
Nissan,Juke,2014,4.0,Automatic (AV-S6),1.6,Small Station Wagons,312,11.36586206896552,1600,Premium,31,27,29
Nissan,Juke,2014,4.0,Manual 6-spd,1.6,Small Station Wagons,329,12.207777777777778,1750,Premium,30,25,27
Nissan,Juke AWD,2014,4.0,Automatic (AV-S6),1.6,Small Station Wagons,332,12.207777777777778,1750,Premium,29,25,27
GMC,Sierra C15 2WD,2014,8.0,Automatic 6-spd,6.2,Standard Pickup Trucks 2WD,530,19.388823529411766,2200,Regular,21,15,17
Ram,1500 HFE 2WD,2014,6.0,Automatic 8-spd,3.6,Standard Pickup Trucks 2WD,426,15.695714285714288,1800,Regular,25,18,21
Chevrolet,Silverado K15 4WD,2014,8.0,Automatic 6-spd,6.2,Standard Pickup Trucks 4WD,536,19.388823529411766,2200,Regular,20,14,17
GMC,Sierra K15 4WD,2014,8.0,Automatic 6-spd,6.2,Standard Pickup Trucks 4WD,536,19.388823529411766,2200,Regular,20,14,17
Ford,E150 Wagon FFV,2014,8.0,Automatic 4-spd,4.6,"Vans, Passenger Type",630,23.543571428571425,2700,Gasoline or E85,16,13,14
Ford,Transit Connect Wagon FWD,2014,4.0,Automatic (S6),2.5,Special Purpose Vehicle 2WD,384,14.330869565217393,1650,Regular,28,20,23
Ford,Transit Connect Van 2WD,2014,4.0,Automatic (S6),2.5,Special Purpose Vehicle 2WD,376,13.73375,1550,Regular,28,21,24
Ford,Transit Connect Wagon LWB FWD,2014,4.0,Automatic (S6),2.5,Special Purpose Vehicle 2WD,393,14.330869565217393,1650,Regular,27,20,23
Honda,Crosstour 2WD,2014,4.0,Automatic 5-spd,2.4,Small Sport Utility Vehicle 2WD,357,13.1844,1500,Regular,30,22,25
Honda,Crosstour 2WD,2014,6.0,Automatic (S6),3.5,Small Sport Utility Vehicle 2WD,384,14.330869565217393,1650,Regular,29,20,23
Jeep,Patriot FWD,2014,4.0,Automatic (variable gear ratios),2.0,Small Sport Utility Vehicle 2WD,376,13.73375,1550,Regular,26,22,24
Jeep,Compass FWD,2014,4.0,Automatic (variable gear ratios),2.0,Small Sport Utility Vehicle 2WD,376,13.73375,1550,Regular,26,22,24
Kia,Sportage 2WD,2014,4.0,Automatic 6-spd,2.4,Small Sport Utility Vehicle 2WD,376,14.330869565217393,1650,Regular,28,21,23
Honda,Crosstour 4WD,2014,6.0,Automatic (S6),3.5,Small Sport Utility Vehicle 4WD,406,14.98227272727273,1700,Regular,27,19,22
Jeep,Cherokee Trailhawk 4WD,2014,4.0,Automatic 9-spd,2.4,Small Sport Utility Vehicle 4WD,411,14.98227272727273,1700,Regular,25,19,22
Kia,Sportage 4WD,2014,4.0,Automatic 6-spd,2.4,Small Sport Utility Vehicle 4WD,401,14.98227272727273,1700,Regular,26,19,22
Mercedes-Benz,G550,2014,8.0,Automatic 7-spd,5.5,Standard Sport Utility Vehicle 4WD,680,25.354615384615386,3600,Premium,15,12,13
Mercedes-Benz,G63 AMG,2014,8.0,Automatic 7-spd,5.5,Standard Sport Utility Vehicle 4WD,696,25.354615384615386,3600,Premium,14,12,13
Toyota,Prius Plug-in Hybrid,2014,4.0,Automatic (variable gear ratios),1.8,Midsize Cars,133,4.7371439591836735,750,Regular Gas and Electricity,49,51,50
Lexus,GS 350,2014,6.0,Automatic (S8),3.5,Midsize Cars,392,14.330869565217393,2050,Premium,29,19,23
Nissan,Frontier 2WD,2014,4.0,Automatic 5-spd,2.5,Small Pickup Trucks 2WD,459,17.347894736842107,1950,Regular,23,17,19
Nissan,Frontier 2WD,2014,4.0,Manual 5-spd,2.5,Small Pickup Trucks 2WD,425,15.695714285714288,1800,Regular,23,19,21
Nissan,Frontier 2WD,2014,6.0,Automatic 5-spd,4.0,Small Pickup Trucks 2WD,488,18.311666666666667,2100,Regular,22,16,18
Nissan,Frontier 2WD,2014,6.0,Manual 6-spd,4.0,Small Pickup Trucks 2WD,479,17.347894736842107,1950,Regular,22,16,19
Nissan,Frontier 4WD,2014,6.0,Automatic 5-spd,4.0,Small Pickup Trucks 4WD,515,19.388823529411766,2200,Regular,21,15,17
Nissan,Frontier 4WD,2014,6.0,Manual 6-spd,4.0,Small Pickup Trucks 4WD,498,18.311666666666667,2100,Regular,21,16,18
Ford,F150 Pickup 2WD,2014,6.0,Automatic 6-spd,3.5,Standard Pickup Trucks 2WD,482,18.311666666666667,2100,Regular,22,16,18
Ford,F150 Pickup 2WD,2014,6.0,Automatic (S6),3.5,Standard Pickup Trucks 2WD,483,18.311666666666667,2100,Regular,22,16,18
Ford,F150 Pickup 2WD,2014,8.0,Automatic (S6),6.2,Standard Pickup Trucks 2WD,599,21.974,2500,Regular,18,13,15
Ford,F150 Pickup 2WD FFV,2014,6.0,Automatic 6-spd,3.7,Standard Pickup Trucks 2WD,464,17.347894736842107,1950,Gasoline or E85,23,17,19
Ford,F150 Pickup 2WD FFV,2014,6.0,Automatic (S6),3.7,Standard Pickup Trucks 2WD,464,17.347894736842107,1950,Gasoline or E85,23,17,19
Ford,F150 Pickup 2WD FFV,2014,8.0,Automatic 6-spd,5.0,Standard Pickup Trucks 2WD,517,19.388823529411766,2200,Gasoline or E85,21,15,17
Ford,F150 Pickup 2WD FFV,2014,8.0,Automatic (S6),5.0,Standard Pickup Trucks 2WD,517,19.388823529411766,2200,Gasoline or E85,21,15,17
Ford,F150 Pickup 4WD,2014,6.0,Automatic 6-spd,3.5,Standard Pickup Trucks 4WD,522,19.388823529411766,2200,Regular,21,15,17
Ford,F150 Pickup 4WD,2014,6.0,Automatic (S6),3.5,Standard Pickup Trucks 4WD,511,19.388823529411766,2200,Regular,21,15,17
Ford,F150 Pickup 4WD,2014,8.0,Automatic (S6),6.2,Standard Pickup Trucks 4WD,659,25.354615384615386,2900,Regular,16,12,13
Ford,F150 Pickup 4WD FFV,2014,6.0,Automatic 6-spd,3.7,Standard Pickup Trucks 4WD,506,18.311666666666667,2100,Gasoline or E85,21,16,18
Ford,F150 Pickup 4WD FFV,2014,6.0,Automatic (S6),3.7,Standard Pickup Trucks 4WD,506,18.311666666666667,2100,Gasoline or E85,21,16,18
Ford,F150 Pickup 4WD FFV,2014,8.0,Automatic 6-spd,5.0,Standard Pickup Trucks 4WD,561,20.600625,2350,Gasoline or E85,19,14,16
Ford,F150 Pickup 4WD FFV,2014,8.0,Automatic (S6),5.0,Standard Pickup Trucks 4WD,556,20.600625,2350,Gasoline or E85,19,14,16
Ford,F150 Raptor Pickup 4WD,2014,8.0,Automatic (S6),6.2,Standard Pickup Trucks 4WD,675,25.354615384615386,2900,Regular,16,12,13
Nissan,Xterra 2WD,2014,6.0,Automatic 5-spd,4.0,Small Sport Utility Vehicle 2WD,489,18.311666666666667,2100,Regular,22,16,18
Nissan,Xterra 4WD,2014,6.0,Automatic 5-spd,4.0,Small Sport Utility Vehicle 4WD,530,19.388823529411766,2200,Regular,20,15,17
Nissan,Xterra 4WD,2014,6.0,Manual 6-spd,4.0,Small Sport Utility Vehicle 4WD,516,19.388823529411766,2200,Regular,20,16,17
Infiniti,QX60 Hybrid FWD,2014,4.0,Automatic (AV-S7),2.5,Standard Sport Utility Vehicle 2WD,321,12.677307692307693,1450,Regular,28,26,26
Nissan,Pathfinder Hybrid 2WD,2014,4.0,Automatic (variable gear ratios),2.5,Standard Sport Utility Vehicle 2WD,323,12.677307692307693,1450,Regular,28,25,26
Infiniti,QX60 Hybrid AWD,2014,4.0,Automatic (AV-S7),2.5,Standard Sport Utility Vehicle 4WD,328,12.677307692307693,1450,Regular,28,25,26
Nissan,Pathfinder Hybrid 4WD,2014,4.0,Automatic (variable gear ratios),2.5,Standard Sport Utility Vehicle 4WD,334,12.677307692307693,1450,Regular,27,25,26
Lexus,CT 200h,2014,4.0,Automatic (variable gear ratios),1.8,Compact Cars,186,7.847857142857143,900,Regular,40,43,42
Subaru,XV Crosstrek Hybrid AWD,2014,4.0,Automatic (variable gear ratios),2.0,Small Sport Utility Vehicle 4WD,293,10.987,1250,Regular,32,29,30
Porsche,911 GT3,2014,6.0,Automatic (AM-S7),3.8,Two Seaters,527,19.388823529411766,2750,Premium,20,15,17
Fiat,500,2014,4.0,Automatic 6-spd,1.4,Minicompact Cars,300,11.36586206896552,1600,Premium,33,27,29
Fiat,500,2014,4.0,Manual 5-spd,1.4,Minicompact Cars,265,9.988181818181818,1450,Premium,38,30,33
Porsche,911 Targa 4S,2014,6.0,Manual 7-spd,3.8,Minicompact Cars,431,15.695714285714288,2250,Premium,25,18,21
Porsche,911 Targa 4S,2014,6.0,Automatic (AM-S7),3.8,Minicompact Cars,424,15.695714285714288,2250,Premium,25,18,21
Hyundai,Veloster,2014,4.0,Automatic 6-spd,1.6,Compact Cars,333,12.677307692307693,1450,Regular,31,24,26
Hyundai,Veloster,2014,4.0,Manual 6-spd,1.6,Compact Cars,321,12.207777777777778,1400,Regular,33,24,27
